Time (s), Cell Name, Value
49.261546, C000, 19.46567
62.401289, C000, 53.6582
87.93136, C000, 36.70834
88.630814, C000, 36.04625
173.964202, C000, 16.17543
184.256168, C000, 15.30588
184.605895, C000, 43.77113
219.228868, C000, 9.10581
278.532575, C000, 16.77605
278.932263, C000, 27.25764
279.481834, C000, 31.74762
303.113387, C000, 18.20382
303.712919, C000, 10.49428
304.012685, C000, 13.76628
340.334332, C000, 9.686612
340.584137, C000, 22.21682
371.559957, C000, 9.854502
396.390574, C000, 15.55102
405.68332, C000, 12.79398
408.081448, C000, 34.64151
408.780902, C000, 10.76013
433.111909, C000, 14.25408
440.955786, C000, 24.27172
441.405435, C000, 40.19705
483.072909, C000, 10.06283
504.805944, C000, 15.53489
526.08933, C000, 29.75632
526.838745, C000, 17.58618
534.432817, C000, 11.02997
556.415657, C000, 12.02651
582.845026, C000, 9.621658
660.5343810000001, C000, 17.40524
688.862268, C000, 16.39017
703.101153, C000, 17.74561
26.779096, C001, 14.92118
68.44656999999999, C001, 16.75927
79.088263, C001, 18.14796
208.787019, C001, 14.56429
213.982963, C001, 10.81487
279.182068, C001, 15.77142
330.941664, C001, 12.15252
520.543659, C001, 10.67923
26.879018, C002, 10.76298
27.078862, C002, 9.778912
43.46607, C002, 8.83098
78.98834100000001, C002, 12.07186
208.737058, C002, 10.64253
209.086785, C002, 9.88154
213.783119, C002, 24.20493
268.29057, C002, 16.37756
275.335071, C002, 11.63949
299.815961, C002, 23.39034
305.111827, C002, 11.89624
329.342912, C002, 10.91267
330.891703, C002, 22.06018
379.903444, C002, 11.92514
402.885504, C002, 11.46761
430.214171, C002, 8.69062
520.543659, C002, 29.09519
525.539759, C002, 21.62815
535.931647, C002, 29.89933
566.457818, C002, 14.30154
577.948848, C002, 12.55514
582.2954549999999, C002, 22.44981
656.637423, C002, 9.366241
731.129274, C002, 18.37061
26.779096, C003, 35.84022
43.516031, C003, 14.13763
68.496531, C003, 31.27989
79.13822399999999, C003, 15.64338
105.867359, C003, 12.14133
210.086005, C003, 11.55707
213.883041, C003, 23.45095
247.656677, C003, 10.31346
255.350671, C003, 20.73293
268.440453, C003, 11.56795
275.135227, C003, 12.12225
305.011905, C003, 9.749266
308.459214, C003, 9.345778
329.292951, C003, 14.99491
330.991625, C003, 19.76477
334.438934, C003, 9.073792
380.053327, C003, 16.31311
402.935465, C003, 13.96498
424.818383, C003, 9.493944
435.65992, C003, 8.727442
471.731762, C003, 22.50603
476.078369, C003, 14.60806
520.543659, C003, 22.31126
535.931647, C003, 8.920755
536.231413, C003, 12.48683
566.507779, C003, 24.98251
577.749004, C003, 14.54467
582.245494, C003, 21.56466
731.1792349999999, C003, 20.42711
214.032924, C004, 6.682925
398.289092, C004, 5.969272
577.8988869999999, C004, 5.887016
582.2954549999999, C004, 6.392043
582.445338, C004, 6.116221
730.979391, C004, 7.533378
26.829057, C005, 72.78797
43.416109, C005, 28.11864
49.161624, C005, 14.40275
62.45125, C005, 24.7492
68.44656999999999, C005, 77.27254
75.341188, C005, 17.06712
78.93838, C005, 53.23836
105.767437, C005, 34.64897
174.663656, C005, 22.14213
184.256168, C005, 33.243
208.687097, C005, 18.03812
209.086785, C005, 19.49455
210.135966, C005, 15.11288
213.83308, C005, 58.23776
247.606716, C005, 22.51115
255.200788, C005, 36.44351
268.090726, C005, 35.86587
275.085266, C005, 38.06045
279.481834, C005, 40.30256
299.915883, C005, 36.18524
303.76288, C005, 19.85682
304.562256, C005, 14.40058
304.961944, C005, 34.75238
308.509175, C005, 16.90941
329.292951, C005, 27.76575
330.891703, C005, 94.31318
334.438934, C005, 21.66562
340.434254, C005, 17.94585
379.903444, C005, 36.56412
402.835543, C005, 31.92971
408.031487, C005, 17.75389
424.768422, C005, 26.83261
430.16421, C005, 27.82446
441.855084, C005, 17.55482
471.731762, C005, 44.51104
476.078369, C005, 34.36315
520.543659, C005, 56.69501
525.389875, C005, 35.67506
526.638901, C005, 47.42764
531.185351, C005, 18.41426
534.432817, C005, 21.0192
535.831725, C005, 74.12643
566.457818, C005, 51.86998
567.107311, C005, 15.53045
577.848926, C005, 32.16073
582.2954549999999, C005, 43.93534
656.637423, C005, 22.45323
730.979391, C005, 45.33525
43.715875, C006, 9.923758
49.061702, C006, 56.29321
82.235806, C006, 9.780888
173.914241, C006, 50.62924
176.712057, C006, 33.40265
219.128946, C006, 26.61439
219.478673, C006, 12.04542
247.606716, C006, 13.27836
249.805, C006, 16.439
275.085266, C006, 24.82159
303.013465, C006, 71.71761
304.7621, C006, 18.55957
331.24143, C006, 51.11813
334.488895, C006, 13.12406
371.460035, C006, 47.38823
396.19073, C006, 55.69366
405.583398, C006, 38.95715
424.019007, C006, 9.557899
425.417915, C006, 35.04364
433.061948, C006, 42.87476
436.908945, C006, 9.502365
476.078369, C006, 38.99486
481.62404, C006, 19.25543
482.773143, C006, 29.86967
484.072129, C006, 28.18433
504.905866, C006, 48.25694
524.040929, C006, 11.36381
528.337575, C006, 11.6134
533.63344, C006, 25.4337
535.931647, C006, 44.0723
549.620961, C006, 13.59837
556.4656179999999, C006, 36.69045
566.507779, C006, 53.98317
582.845026, C006, 32.6067
603.628802, C006, 11.27392
660.5343810000001, C006, 65.01202
688.712385, C006, 61.74665
703.101153, C006, 67.04402
17.086662, C007, 5.037747
21.882918, C007, 8.917615
107.965721, C007, 5.056164
113.811158, C007, 4.746932
144.237407, C007, 4.833373
179.160146, C007, 10.64099
180.059444, C007, 14.85318
181.908001, C007, 6.293211
211.734718, C007, 12.15911
212.683977, C007, 5.809165
245.30851, C007, 5.498026
245.708198, C007, 12.33187
314.854222, C007, 10.26608
340.284371, C007, 13.25205
429.16499, C007, 9.472025
435.110349, C007, 10.18115
440.406215, C007, 4.523854
448.749702, C007, 4.871531
455.844164, C007, 4.907387
487.219672, C007, 18.74947
541.627201, C007, 4.676997
562.810665, C007, 4.665542
585.742764, C007, 5.11555
611.1229520000001, C007, 4.800097
616.9184279999999, C007, 4.82068
634.6046219999999, C007, 5.432927
687.413399, C007, 4.57787
711.144874, C007, 5.010106
734.126934, C007, 5.394483
46.213925, C008, 13.79477
50.360688, C008, 6.12324
102.669855, C008, 7.698997
112.712016, C008, 6.554775
203.191387, C008, 5.495231
297.967404, C008, 6.404574
305.461554, C008, 5.558264
319.900283, C008, 5.440401
350.026766, C008, 6.608427
419.972166, C008, 5.628926
468.784063, C008, 20.09801
484.821544, C008, 8.783167
711.994211, C008, 5.746661
14.688534, C009, 13.17176
22.582372, C009, 9.179897
48.412209, C009, 12.00974
50.360688, C009, 15.60054
101.021142, C009, 8.843563
102.42005, C009, 9.216372
104.368529, C009, 34.17102
105.867359, C009, 25.52181
177.761238, C009, 8.778032
183.057104, C009, 10.42909
187.953282, C009, 18.15298
210.135966, C009, 11.08486
210.535654, C009, 8.542478
224.32489, C009, 59.91222
246.357691, C009, 63.38729
308.75898, C009, 11.03171
351.325752, C009, 9.210519
583.694363, C009, 69.19767
602.129972, C009, 14.6941
615.169793, C009, 9.613017
29.926639, C011, 6.641757
38.519931, C011, 5.788338
45.96412, C011, 7.351787
51.259986, C011, 13.5508
52.908699, C011, 6.435942
55.356788, C011, 5.675565
102.519972, C011, 5.693348
102.669855, C011, 6.512665
176.86194, C011, 6.605574
186.454452, C011, 7.771368
204.34049, C011, 6.003618
