Time (s), Cell Name, Value
152.72772, C000, 9.417807
205.8352, C000, 10.64056
225.5694, C000, 7.576865
348.9706, C000, 8.882563
416.9162, C000, 12.68329
417.46576, C000, 8.386752
475.51928, C000, 9.763596
606.0148, C000, 7.865125
606.46444, C000, 9.005919
35.82132, C001, 5.198759
47.81172, C001, 5.64516
56.85448, C001, 5.399662
62.79972, C001, 5.01741
70.34368000000001, C001, 5.822751
71.39284000000001, C001, 7.334531
71.79252, C001, 5.003292
74.79012, C001, 8.405537
91.47676, C001, 4.932269
97.57187999999999, C001, 6.260067
103.36724, C001, 7.041333
113.85884, C001, 9.422583
122.85164, C001, 8.696299
127.29808, C001, 5.826859
130.1458, C001, 6.81293
133.8928, C001, 6.664941
144.6342, C001, 5.321794
155.77528, C001, 6.843225
160.3716, C001, 5.268906
163.26928, C001, 6.285
175.80924, C001, 5.242248
181.45472, C001, 4.891824
187.25008, C001, 4.964556
194.69412, C001, 5.288898
202.13816, C001, 7.397
217.27604, C001, 4.962925
228.96668, C001, 7.006971
232.21408, C001, 4.896713
255.69528, C001, 4.887539
295.21364, C001, 5.291311
296.71244, C001, 6.444089
314.2484, C001, 5.64993
316.54656, C001, 5.599563
317.59572, C001, 9.352486
322.19204, C001, 5.16946
326.58852, C001, 5.814247
331.18484, C001, 4.989694
356.56452, C001, 5.751558
365.7072, C001, 4.906203
369.65404, C001, 6.319849
379.14644, C001, 5.629192
383.14324, C001, 5.541482
385.4414, C001, 5.585042
392.48576, C001, 4.748972
393.78472, C001, 6.363182
394.33428, C001, 4.841893
400.77912, C001, 6.869819
470.57324, C001, 6.024228
476.46852, C001, 5.425789
480.96492, C001, 5.343361
484.01248, C001, 4.786926
490.05764, C001, 5.972556
491.50648, C001, 7.274192
527.02804, C001, 7.499644
530.4253200000001, C001, 6.974597
538.16912, C001, 4.971799
555.3054, C001, 7.49046
556.0548, C001, 5.350767
557.50364, C001, 4.884038
557.65352, C001, 5.827259
589.0284, C001, 5.278596
591.92608, C001, 6.491613
605.2654, C001, 7.990733
616.80616, C001, 6.297501
617.9052799999999, C001, 5.235746
620.95284, C001, 5.254838
621.15268, C001, 5.924561
624.30016, C001, 5.278573
625.79896, C001, 6.207392
626.7981600000001, C001, 5.194818
643.13508, C001, 5.656893
648.33092, C001, 6.535671
272.58176, C002, 21.35484
280.2756, C002, 25.63465
231.36476, C005, 23.20557
104.1666, C007, 21.79151
112.31008, C007, 14.86059
126.59864, C007, 29.29736
245.15372, C007, 22.78923
277.92748, C007, 13.88957
278.92668, C007, 17.40658
347.07212, C007, 37.1026
349.37028, C007, 35.0037
301.45864, C008, 25.41594
407.174, C008, 31.35121
477.8674, C008, 18.023
479.1164, C008, 22.23225
486.3606, C010, 10.47178
487.75948, C010, 14.83829
94.77412, C012, 10.13116
95.32368, C012, 5.830961
186.6006, C012, 6.190672
475.91896, C012, 5.659119
651.87808, C012, 5.706131
98.77092, C013, 11.84786
208.23328, C013, 12.19475
346.87228, C013, 11.45242
418.86464, C013, 13.60219
97.87164, C014, 8.461918
68.69499999999999, C016, 7.855007
81.08508, C020, 18.89709
114.1586, C020, 14.09674
136.3908, C020, 24.5939
169.16456, C020, 14.07317
210.88116, C020, 23.75172
288.2692, C020, 17.42999
289.36832, C020, 13.57355
292.66568, C020, 14.10464
293.16528, C020, 20.07698
491.05684, C020, 15.36323
501.69832, C020, 14.27531
550.00964, C020, 17.29692
165.41756, C023, 8.243405
17.83572, C024, 7.680837
124.30048, C024, 7.787127
15.33772, C025, 6.149471
492.25588, C025, 10.01284
231.91432, C026, 13.08877
232.36396, C026, 12.35657
345.92304, C026, 12.49893
