Time (s), Cell Name, Value
283.77848, C00, 12.49407
372.359333, C00, 72.12093
397.239911, C00, 120.7695
59.853278, C02, 56.06246
69.54571199999999, C02, 35.92671
89.82987799999999, C02, 22.06578
90.329488, C02, 34.47686
127.150745, C02, 52.80727
163.822119, C02, 34.07867
190.950942, C02, 59.04373
223.425592, C02, 25.59945
223.925202, C02, 21.2198
235.81592, C02, 46.85217
265.242949, C02, 20.76356
278.232809, C02, 30.86243
279.032185, C02, 23.90006
292.521655, C02, 41.77028
323.947124, C02, 44.78505
334.588817, C02, 27.79273
356.421774, C02, 54.4089
436.15953, C02, 60.15977
440.705981, C02, 25.99462
441.205591, C02, 24.12021
459.990927, C02, 26.8943
522.741943, C02, 56.75974
567.756804, C02, 23.02395
660.48442, C02, 34.03812
44.665134, C03, 62.88031
148.983702, C03, 22.98342
190.801059, C03, 7.281117
227.372511, C03, 43.58065
229.370951, C03, 57.28472
232.468533, C03, 9.751465
289.673878, C03, 54.2091
509.10259, C03, 7.366288
635.803686, C03, 41.92657
3.597192, C04, 5.029144
44.615173, C04, 35.79301
45.264666, C04, 17.96464
45.514471, C04, 21.1857
51.160064, C04, 6.270914
78.139004, C04, 5.324352
120.356049, C04, 5.596397
160.574654, C04, 7.17516
192.100045, C04, 51.18791
195.797159, C04, 62.15652
299.016585, C04, 27.5892
299.965844, C04, 35.87265
630.557781, C04, 89.65914
631.956689, C04, 9.568451
651.99105, C04, 4.964898
5.745515, C05, 4.816158
93.776797, C05, 5.369911
109.514512, C05, 4.522151
300.26561, C05, 5.584386
377.20555, C05, 4.806042
144.337329, C06, 129.1519
183.85648, C06, 17.60897
225.773759, C06, 93.96523
229.870561, C06, 105.1513
258.997823, C06, 34.60413
296.918223, C06, 31.41577
310.807381, C06, 81.15124
341.23363, C06, 73.59113
347.029106, C06, 23.37801
347.528716, C06, 43.8146
377.055667, C06, 63.71904
377.805082, C06, 73.69712
465.186871, C06, 36.3062
467.485077, C06, 86.59658
506.854345, C06, 60.49601
514.997987, C06, 19.03139
544.125251, C06, 33.54527
546.373496, C06, 91.33881
547.7724040000001, C06, 36.80051
591.138552, C06, 83.79705
642.798226, C06, 75.14943
666.729545, C06, 17.62843
27.228745, C07, 28.76083
28.028121, C07, 24.01815
65.89855900000001, C07, 25.00613
135.094544, C07, 18.18421
170.616815, C07, 21.27255
175.463032, C07, 29.61013
176.062564, C07, 30.38934
180.35921, C07, 19.28657
197.995443, C07, 24.24792
253.851841, C07, 38.77548
296.618457, C07, 25.74677
300.26561, C07, 28.2286
389.046307, C07, 26.91257
389.595878, C07, 22.18796
399.288312, C07, 23.30162
430.513937, C07, 34.44479
434.460856, C07, 59.16318
441.855084, C07, 42.87527
