Time (s), Cell Name, Value
35.322427, C000, 46.94324
87.43174999999999, C000, 25.40557
103.818958, C000, 44.01012
118.757297, C000, 24.66593
119.206946, C000, 25.67818
168.118765, C000, 68.66578
303.563036, C000, 64.72905
413.377314, C000, 35.51082
459.091629, C000, 34.32457
478.12677, C000, 37.74036
499.61, C000, 41.13053
633.405558, C000, 24.5509
636.303296, C000, 23.6835
657.336877, C000, 41.69913
85.93292, C002, 18.27545
86.68233499999999, C002, 11.56322
93.377109, C002, 21.34253
93.776797, C002, 19.32426
94.27640700000001, C002, 18.60072
265.29291, C002, 11.44341
351.075947, C002, 30.01039
352.075167, C002, 12.49175
356.072047, C002, 57.1641
367.662999, C002, 15.88437
367.962765, C002, 25.88728
527.038589, C002, 15.61501
119.007102, C003, 5.85336
183.206987, C003, 7.27974
183.456792, C003, 14.05451
295.169588, C003, 8.128137
373.908124, C003, 12.20074
471.332074, C003, 7.504718
471.581879, C003, 5.453146
475.278993, C003, 5.650902
625.411798, C003, 6.689505
637.6022819999999, C003, 8.58947
637.852087, C003, 5.554072
660.4344589999999, C003, 10.8486
44.315407, C004, 54.95459
71.294347, C004, 56.88532
92.77757699999999, C004, 60.2521
118.457531, C004, 26.87253
119.057063, C004, 27.54945
134.794778, C004, 54.85546
152.980582, C004, 26.5307
177.311589, C004, 50.71997
236.115686, C004, 45.18001
251.253869, C004, 42.08535
258.048565, C004, 51.21238
302.813621, C004, 30.50074
331.840962, C004, 42.59305
388.596658, C004, 37.06663
451.597479, C004, 26.64992
496.812184, C004, 38.86559
501.908206, C004, 51.99836
562.011289, C004, 50.64219
10.092122, C006, 22.19086
103.019582, C008, 22.02179
150.682376, C008, 23.40487
403.435075, C008, 22.29222
407.381994, C008, 23.92033
408.431175, C008, 14.32772
590.838786, C008, 14.7441
653.240075, C008, 19.72983
32.674494, C009, 25.63197
77.789277, C009, 97.30372
302.064206, C009, 58.52055
488.019048, C009, 92.15524
381.652079, C010, 5.974926
11.291186, C011, 42.44031
16.187363, C011, 32.64127
69.54571199999999, C011, 47.76733
100.371649, C011, 54.74618
208.137526, C011, 56.31544
236.265569, C011, 31.23034
286.326491, C011, 44.4702
334.289051, C011, 33.62614
374.807422, C011, 44.63058
415.625559, C011, 35.11373
470.832464, C011, 59.62719
